terminal_growth,0.136,0.14100000000000001,0.14600000000000002,0.15100000000000002,0.15600000000000003,0.16100000000000003,0.16600000000000004,0.17100000000000004,0.17600000000000005
0.019999999999999997,-13861987.082495429,-14121348.543981884,-14356049.667016003,-14568964.782398418,-14762544.533145387,-14938891.022347294,-15099817.518861106,-15246896.30017719,-15381497.2940202
0.024999999999999998,-13624837.877565024,-13907116.867803628,-14161815.904207462,-14392270.975693172,-14601307.730483685,-14791335.31556767,-14964420.249463357,-15122345.114854744,-15266655.58970202
0.03,-13365316.10613175,-13673585.040618319,-13950837.851501634,-14200974.375045342,-14427274.356182165,-14632515.81437739,-14819067.298492244,-14988960.51213354,-15143948.015225058
0.035,-13080099.109804094,-13418021.90898157,-13720852.767020507,-13993186.68813477,-14238858.058384653,-14461091.590870418,-14662618.702408832,-14845768.21803578,-15012537.775891576
0.04,-12765172.009692304,-13137155.496984743,-13469170.976456251,-13766679.38979081,-14034198.97629425,-14275500.076164525,-14493753.551080704,-14691645.214464905,-14871465.018960042
